,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
104,News,Australian Story,Australian Story,Series 2019 An Innocent Abroad (Part 2),"Putting the 'real' back into reality TV, the award-winning series with no narrator and no agendas, just authentic stories told in people's own words. For 26 years we have been telling the stories of extraordinary Australians.",Part 2 of Yoshe Taylor's incredible fight for justice as she speaks out for the first time since being released from a Cambodian prison to warn others of the scam that's turning innocent people into unsuspecting drug mules.,"['ABC TV', 'ABC NEWS', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1902Q018S00_5d560ff81880d_1280.jpg,No more information found,"['abc1', 'australia', 'news', 'docs', 'factual', 'current-affairs', 'monday-night', 'investigative-reporting', 'informative', 'people', 'culture', 'diversity', 'biography', 'revealing', 'compelling', 'emotional', 'a:retirees', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-inspired', 'ns:understand']",2019-08-19 20:32:00,No data found,2163
105,News,ABC News NT,ABC News NT,Monday 28/3/2022,News from where you live. ABC News NT brings you today's top stories and exclusive reporting on the issues that matter from the Top End to the outback and remote communities. Presented by Melissa Mackay and Housnia Shams.,News from where you live. ABC News NT brings you today's top stories and exclusive reporting on the issues that matter from the Top End to the outback and remote communities. Presented by Melissa Mackay and Housnia Shams.,"['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nu/NU2207D074S00_62312d43d1bbe_1920.jpg,No more information found,"['abc1', 'news', 'news24', 'bulletin', 'state-news']",2022-03-28 21:00:00,No data found,1800
106,News,Four Corners (Simplified Chinese Subtitles),Four Corners (Simplified Chinese Subtitles),Series 2019 Red Flags,"Four Corners is Australia's premier investigative journalism program. Since 1961, the Four Corners team has been exposing scandals, triggering inquiries, firing debate and confronting taboos.",Australia's universities are embroiled in a growing geopolitical storm amid rising concerns over expanding Chinese power abroad. Is Australian technology and know-how being used to help strengthen China's repressive regime?,['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV1846H036S00_5dc8ec08b6aae_1280.jpg,No more information found,"['abc1', 'news', 'four-corners']",2020-02-17 18:00:00,No data found,2730
107,News,Four Corners Classics,Four Corners Classics,The 1990s,"Since 1961, Four Corners has served the public interest by exposing scandals, triggering inquiries, firing debate and confronting taboos. Revisit this selection of important stories from the Four Corners archive.",The 1990s ushered in a new era of TV reporting with videotape replacing film. A new style of reporting began: video journalism. Four Corners was there to capture the key moments of the last decade of the 20th century.,"['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN1948H008S00_5e27a3930c34f_1280.jpg,No more information found,"['abc1', 'news']",2020-09-30 10:00:00,No data found,1324
108,News,China Tonight,China Tonight Extras,What is China's role in the Ukraine conflict?,"Stan Grant and Yvonne Yong take a fresh look at news from inside China. We go beyond the headlines of trade wars and global posturing to bring you stories of China's rise in the world, and the changes and challenges at home.",The recent Beijing Olympics saw a full display of the close relationship between Vladimir Putin and Xi Jinping - but the history of the relationship is full of contradictions.,['ABC NEWS'],https://live-production.wcms.abc-cdn.net.au/a0c0294d5ea93af2dd1418ad3e4b48c9?impolicy=wcms_crop_resize&cropH=576&cropW=1023&xPos=0&yPos=0&width=862&height=485,"Hosts Stan Grant, Yvonne Yong","['China', 'videoclips', 'china', 'russia']",2022-03-08 11:24:11,No data found,203
109,News,Alan Kohler Explains,Alan Kohler Explains,Federal government's interest payments on debt rising,What is a recession? Is the government running out of money? Why are markets booming in an economic slowdown? Alan Kohler breaks down some of the big economic questions that affect you.,"Homebuyers are not the only ones being warned about their debts, the federal government's interest payments are also rising.",['ABC NEWS'],https://live-production.wcms.abc-cdn.net.au/0b1e0bfd66728204653da23e04163b4c?impolicy=wcms_crop_resize&cropH=576&cropW=1023&xPos=0&yPos=0&width=862&height=485,No more information found,"['news', 'news24', 'finance', 'alan-kohler', 'alan', 'kohler', 'inflation', 'interest', 'rates', 'cash', 'rate', 'government', 'debt', 'deficit', 'australia', 'households', 'borrowing', 'commonwealth', 'states', 'josh', 'frydenberg', 'treasurer', 'budget', 'commodity', 'prices', 'iron', 'ore', 'coa']",2022-03-21 09:05:51,No data found,124
110,News,China Tonight,China Tonight Extras,New generation of feminists in China,"Stan Grant and Yvonne Yong take a fresh look at news from inside China. We go beyond the headlines of trade wars and global posturing to bring you stories of China's rise in the world, and the changes and challenges at home.","Feminist movements have been facing unprecedented crackdowns in recent years, but there are more Chinese women who'd call themselves feminists now than ever before.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/13377210-16x9-xlarge-v2.jpg,"Hosts Stan Grant, Yvonne Yong","['China', 'videoclips']",2021-06-07 18:11:33,No data found,287
111,News,National Press Club Address,National Press Club Address,Josh Frydenberg - Treasurer,The National Press Club hosts public debates and discussions that shape Australia now and into the future. Home to national conversations featuring decision-makers and influencers; driving the national debate forward.,"After handing down the 2022 federal budget, Treasurer Josh Frydenberg delivers the annual Post-Budget address at the Great Hall in Parliament House, followed by questions from the press gallery and journalists.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2211C009S00_6243f500a7766_1920.jpg,No more information found,"['abc1', 'news24', 'current', 'affairs', 'australia', 'panel', 'news', 'best-news24', 'latest', 'budget', 'economy', 'finance', 'business', 'analysis']",2022-03-30 13:30:00,No data found,3969
112,News,Q+A Highlights,Q+A Highlights,Politics for the 'Super-Rich',"The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.",Is it possible for any intelligent person to get elected - without the backing of wealth? Independent candidate for Wentworth Allegra Spender discusses the issue of political donations ahead of the federal election.,"['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H006S00_620ed90836694_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-02-18 10:00:00,No data found,474
113,News,First Nation Farmers,First Nation Farmers,Series 1 Bunya Nuts,For millennia Aboriginal and Torres Strait Islander peoples have harvested Australian flora and fauna for food. Landline presents stories from its archive exploring the past and future of Australia's First Nation Farmers.,The fruit of the majestic Bunya Pine has been an important part of indigenous culture for thousands of years. Today many landowners consider it dangerous and garden waste but an Indigenous artist believes it deserves better.,"['ABC TV', 'ABC NEWS', 'REGIONAL AUSTRALIA', 'INDIGENOUS', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/ra/RA1917Q001S00_5f2b7b400b5fa_1280.jpg,No more information found,"['abc1', 'news', 'news24', 'iview', 'regional', 'short', 'indigenous', 'agriculture', 'farm', 'farming', 'people', 'outback', 'education', 'secondary-maths', 'australia', 'short']",2020-08-07 17:00:00,No data found,665
114,News,ABC News QLD,ABC News QLD,Monday 28/3/2022,"News from where you live. ABC News QLD brings you today's top stories, exclusive investigations and original reporting on the issues that affect you. Presented by Matt Wordsworth (Mon-Thu) and Jessica van Vonderen (Fri-Sun).","News from where you live. ABC News QLD brings you today's top stories, exclusive investigations and original reporting on the issues that affect you. Presented by Matt Wordsworth (Mon-Thu) and Jessica van Vonderen (Fri-Sun).","['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nu/NU2205Q074S00_623131b615423_1280.jpg,No more information found,"['abc1', 'news', 'news24', 'bulletin', 'state-news']",2022-03-28 20:30:00,No data found,1800
115,News,Australian Story,Australian Story,Series 2018 The Choirmaster,"Putting the 'real' back into reality TV, the award-winning series with no narrator and no agendas, just authentic stories told in people's own words. For 26 years we have been telling the stories of extraordinary Australians.",A charismatic choirmaster takes a group of women from central Australia to Germany on an unlikely and remarkable road trip. #AustralianStory,"['ABC TV', 'ABC NEWS', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1802Q014S00_5af3ae9a5a10b_1280.jpg,No more information found,"['abc1', 'australia', 'news', 'docs', 'factual', 'current-affairs', 'monday-night', 'investigative-reporting', 'informative', 'people', 'culture', 'diversity', 'biography', 'revealing', 'compelling', 'emotional', 'a:retirees', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-inspired', 'ns:understand']",2019-02-15 07:00:00,No data found,1649
116,News,China Tonight,China Tonight,Monday 21/3/2022,"Stan Grant and Yvonne Yong take a fresh look at news from inside China. We go beyond the headlines of trade wars and global posturing to bring you stories of China's rise in the world, and the changes and challenges at home.","Biden's warning to Xi over Ukraine ends in stalemate - so what's next for US-China relations? Also on the program, lockdown life in Shenzhen plus is the Metaverse China's chance to beat the west? Hosted by Stan Grant.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/nc/NC2215H003S00_62381d76d0e6c_1920.jpg,"Hosts Stan Grant, Yvonne Yong","['news', 'news24', 'current-affairs', 'politics', 'world-news', 'factual', 'china', 'asia-pacific', 'informative', 'a:older-sink-dink', 'a:established-parents', 'ns:understand', 'ns:be-informed', 'australia']",2022-03-21 21:45:24,No data found,1800
117,News,China Tonight,China Tonight Extras,The rise and fall of 'cancelled' Chinese celebrities,"Stan Grant and Yvonne Yong take a fresh look at news from inside China. We go beyond the headlines of trade wars and global posturing to bring you stories of China's rise in the world, and the changes and challenges at home.","With an increasingly nationalistic tone in China since the COVID pandemic, what's become clear is that no one is immune from being 'cancelled' if you offend the political or moral tone the stand demands.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/13591430-16x9-xlarge-v2.jpg,"Hosts Stan Grant, Yvonne Yong","['China', 'videoclips']",2021-10-18 20:00:57,No data found,247
118,News,ABC News With Auslan,ABC News With Auslan,Sunday 13/2/2022,The latest news and information from ABC News. This bulletin will be Auslan interpreted to provide accessible information to keep Australia's deaf community connected and informed. Presented by Miriam Corowa.,The latest news and information from ABC News. This bulletin will be Auslan interpreted to provide accessible information to keep Australia's deaf community connected and informed. Presented by Alicia Barry.,['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/nu/NU2271H013S00_6209864f5d2c3_1920.jpg,No more information found,"['news', 'news24']",2022-02-13 17:30:00,No data found,1680
119,News,Australian Story,Australian Story,Series 2020 The Long Game (Part 2),"Putting the 'real' back into reality TV, the award-winning series with no narrator and no agendas, just authentic stories told in people's own words. For 26 years we have been telling the stories of extraordinary Australians.","In Part 2 of this candid account of the actor and filmmaker's 25-year career, we focus on Joel Edgerton's rise to the top, the anxiety attacks he now grapples with, his charity work and making sense of 'a selfish life'.","['ABC TV', 'ABC NEWS', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2002Q018S00_5f34c5a05508b_1280.jpg,No more information found,"['abc1', 'australia', 'news', 'docs', 'factual', 'current-affairs', 'monday-night', 'investigative-reporting', 'informative', 'people', 'culture', 'diversity', 'biography', 'revealing', 'compelling', 'emotional', 'a:retirees', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-inspired', 'ns:understand']",2020-08-17 20:31:30,No data found,1844
120,News,Australian Story,Australian Story,Series 2020 One Day At A Time,"Putting the 'real' back into reality TV, the award-winning series with no narrator and no agendas, just authentic stories told in people's own words. For 26 years we have been telling the stories of extraordinary Australians.","As Australia faces an unprecedented pandemic, we track the experience of five Australians on five different days: a choirmaster, an intensivist, a scientist, a psychiatrist, and a school principal - each has had a unique response to the crisis.","['ABC TV', 'ABC NEWS', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2002Q008S00_5e812b2938c08_1280.jpg,No more information found,"['abc1', 'australia', 'news', 'docs', 'factual', 'current-affairs', 'monday-night', 'investigative-reporting', 'informative', 'people', 'culture', 'diversity', 'biography', 'revealing', 'compelling', 'emotional', 'a:retirees', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-inspired', 'ns:understand']",2020-03-30 20:31:00,No data found,2098
121,News,ABC News Video Lab,ABC News Video Lab,How does carbon capture and storage actually work?,The ABC News Video Lab explains the events and issues making news in Australia and around the world.,The Government is relying on carbon capture and storage as a big part of its Net Zero plan. But will it work?,['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/13697650-16x9-xlarge-v2.jpg,No more information found,"['news', 'news24', 'videolab', 'videolab', 'news-explained', 'carbon', 'capture', 'storage', 'climate', 'change', 'emissions', 'cop26', 'video-lab']",2021-12-10 16:12:55,No data found,709
122,News,Foreign Correspondent,Foreign Correspondent,Series 2022 Flying Solo,Australia's leading international current affairs program uncovers the stories and people whose personal struggles and triumphs help to explain the big picture - told through compelling storytelling and rich cinematography.,Flying solo in Japan. A rich and powerful nation is facing a social crisis. Millions of young singles are turning their backs on marriage and children - will it create an epidemic of loneliness? Jake Sturmer reports.,"['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2210H002S00_620af51f9387d_1920.jpg,No more information found,"['abc1', 'news', 'news24', 'current-affairs', 'international-affairs', 'world-news', 'investigative-reporting', 'investigation', 'informative', 'revealing', 'challenging', 'cald', 'diversity', 'asia', 'asia-pacific', 'japan', 'dating', 'relationships', 'people', 'culture']",2022-02-17 20:01:41,No data found,1799
123,News,Foreign Correspondent: The Rise Of China,Foreign Correspondent: The Rise Of China,The Ka-Ching! Dynasty,"Since 2012 Foreign Correspondent has reported on the Rise of China during the Xi Jinping era. In this special series from the archives, we look back at some of the most interesting reporting by ABC correspondents in China.","Over the past decade Foreign Correspondent has reported on the Rise of China during the Xi Jinping era. In 2012 Stephen McDonell met the super-rich, as the number of millionaires and billionaires grew at a staggering rate.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/nc/NC2035H_5fc8083fa0564_1920.jpg,No more information found,"['news', 'news24', 'international-affairs']",2020-11-28 21:00:00,No data found,1770
124,News,The Bright Side,The Bright Side Clips,What if you could eat french fries to lose weight?,"Sabra Lane brings you a collection of stories that aim to inspire, engage and create hope where there is uncertainty. A look at the positive, solutions-based reporting from across the ABC.",Scientists at the University of Queensland are engineering plants into super-efficient producers of next-generation medicines. Lexy Hamilton-Smith reports.,['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/13542078-16x9-xlarge-v2.jpg,Host Sabra Lane,"['news', 'videoclips', 'science', 'biomedical', 'research', 'food', 'dietician', 'diet']",2021-09-14 19:32:33,No data found,143
125,News,Q+A Highlights,Q+A Highlights,"Spotify, Joe Rogan, and 'Cancel Culture'","The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.",Roxane Gay was one of multiple artists to pull content from Spotify over alleged misinformation hosted on the platform. Is this an example of 'cancel culture' - or simply artists choosing who to do business with?,"['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H016S00_6233bda35a34a_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-03-18 10:00:00,No data found,526
126,News,ABC News Stories,ABC News Stories,COVID-19 restrictions ease across WA,"Watch some of the special features, stories, interviews and explainers produced by ABC News to bring you a clearer understanding of the issues and events that affect you.","A number of COVID restrictions have come down overnight in WA and it has seen people in Perth queueing to return to nightclubs and live events, while hospitality businesses are hoping for a boost.",['ABC NEWS'],https://live-production.wcms.abc-cdn.net.au/687b9ab23fba4f3d1033fe42cf89644d?impolicy=wcms_crop_resize&cropH=576&cropW=1023&xPos=0&yPos=0&width=862&height=485,No more information found,"['news', 'news24', 'covid', 'western-australia', 'wa', 'vaccine', 'immunisation', 'lockdown', 'restrictions']",2022-04-01 08:05:45,No data found,143
127,News,Australian Story,Australian Story,Series 2022 Trials And Tribulations (Part 1),"Putting the 'real' back into reality TV, the award-winning series with no narrator and no agendas, just authentic stories told in people's own words. For 26 years we have been telling the stories of extraordinary Australians.","Having spent more than 12 years in jail for murder, Scott Austic was acquitted after revelations of planted evidence. Now the family of victim Stacey Thorne is demanding police reopen the investigation to find her killer.","['ABC TV', 'ABC NEWS', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2202Q005S00_623d39498f4f5_1920.jpg,No more information found,"['abc1', 'australia', 'news', 'docs', 'factual', 'current-affairs', 'monday-night', 'investigative-reporting', 'informative', 'people', 'culture', 'diversity', 'biography', 'revealing', 'compelling', 'emotional']",2022-03-28 20:01:30,No data found,1916
128,News,Vanished Girl: The Disappearance Of Eve Askew,No data found,Vanished Girl: The Disappearance Of Eve Askew,"A darkness stirs in the green hills of the Derwent Valley near Hobart, as locals search for answers about the disappearance of Eve Askew. Police suspected she was a teen runaway, but the case has taken a sinister turn.","A darkness stirs in the green hills of the Derwent Valley near Hobart, as locals search for answers about the disappearance of Eve Askew. Police suspected she was a teen runaway, but the case has taken a sinister turn.","['ABC NEWS', 'REGIONAL AUSTRALIA']",https://cdn.iview.abc.net.au/thumbs/i/ns/NS2167T001S00_618dd355129ca_1920.jpg,Host Alexandra Alvaro,"['news', 'news24', 'crime', 'true-crime', 'australia', 'regional', 'tasmania', 'hobart', 'investigation']",2021-11-14 19:43:00,No data found,805
129,News,The Brief,The Brief,June: Lockdowns and second comings,"A fresh behind-the-scenes look at Australian politics, as the ABC's Parliament House Bureau takes you inside the latest political developments as we count down to the 2022 Federal Election.","An inside look at the big political stories in June. A Prime Minister in quarantine, the knifing of the Deputy Prime Minister and a rare political second coming as half the nation heads into lockdown.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/nn/NN2113H005S00_60dd73e48542e_1920.jpg,No more information found,"['news', 'news24']",2021-07-03 07:00:00,No data found,900
130,News,ABC News Stories,ABC News Stories,Australia to send Bushmasters to Ukraine and fill Volodymyr Zelenskyy's request,"Watch some of the special features, stories, interviews and explainers produced by ABC News to bring you a clearer understanding of the issues and events that affect you.","Ukrainian President Volodymyr Zelenskyy's appeal for Australian-made armoured vehicles has been answered, with Prime Minister Scott Morrison confirming Bushmasters will be sent to join the fight against Russian forces.",['ABC NEWS'],https://live-production.wcms.abc-cdn.net.au/a3f2d158b4c50838d274c199ba9a7679?impolicy=wcms_crop_resize&cropH=576&cropW=1023&xPos=0&yPos=0&width=862&height=485,No more information found,"['news', 'news24']",2022-04-01 20:15:09,No data found,118
131,News,The Beautiful Bush,The Beautiful Bush,Plein Air Painters,Australia has a long history of artists who have taken inspiration from the unique environment they live in. This Landline series looks at the people and places that celebrate the bush through art and photography.,"A few times a year a group of landscape painters go bush to work ""plein air"", or in the open air. They are following in the footsteps of some of the nation's famous artists. Landline's Sean Murphy filed this report in 2013.","['ABC NEWS', 'REGIONAL AUSTRALIA', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/ra/RA2108Q006S00_611b322e5f362.jpg,No more information found,"['news', 'news24', 'regional', 'arts', 'environment', 'bushland', 'inspirational', 'lighthearted', 'short', 'painting']",2021-09-04 14:00:00,No data found,711
132,News,Foreign Correspondent,Foreign Correspondent,Series 2021 Poking The Bear,Australia's leading international current affairs program uncovers the stories and people whose personal struggles and triumphs help to explain the big picture - told through compelling storytelling and rich cinematography.,"He was poisoned, almost blinded, arrested and jailed but Alexei Navalny isn't cowed. He wants to force out President Putin and he's risking his life to do it. The inside story of Navalny's plan to take down the President.","['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2110H003S00_602307367138d_1280.jpg,No more information found,"['abc1', 'news', 'news24', 'current-affairs', 'international-affairs', 'world-news', 'investigative-reporting', 'investigation', 'informative', 'revealing', 'challenging', 'cald', 'diversity']",2021-02-16 20:31:50,No data found,1750
133,News,ABC News TAS,ABC News Tasmania Extras,Buses go free but driver shortage reduces services,"News from where you live. ABC News Tasmania brings you today's top stories, exclusive investigations and original reporting on the issues that matter to you. Presented by Guy Stayner (Mon-Fri) and Alexandra Alvaro (Sat-Sun).",All of Tasmania's public buses have gone free for the next month but many services are being cancelled due to a driver shortage.,"['ABC TV', 'ABC NEWS']",https://live-production.wcms.abc-cdn.net.au/c3f814dfebf8883514c917a146103525?impolicy=wcms_crop_resize&cropH=576&cropW=1023&xPos=0&yPos=0&width=862&height=485,No more information found,"['news', 'tasmania', 'videoclips']",2022-03-29 14:46:29,No data found,115
134,News,Four Corners,Four Corners,Series 2022 Election 22: Australia's Choice (Part 1) The Incumbent,"The longest running show on Australian TV, this award-winning current affairs documentary series is a powerhouse of investigative journalism - fearless and forensic, holding power to account through six decades and counting.","The first in a two-part special focusing on voters as they weigh up their options in key electorates. Voters assess the key moments of Scott Morrison's prime ministership, and share their opinions of his leadership. (Return)","['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2203H001S00_61fc5ef789aed_1920.jpg,No more information found,"['abc1', 'news', 'current-affairs', 'investigative-reporting', 'investigation', 'revealing', 'informative', 'award-winning', 'monday-night', 'featured', 'ns:be-informed']",2022-02-07 21:17:15,No data found,2690
135,News,Four Corners,Four Corners,Series 2021 Fired Up,"The longest running show on Australian TV, this award-winning current affairs documentary series is a powerhouse of investigative journalism - fearless and forensic, holding power to account through six decades and counting.","Four Corners investigates what is driving the Federal Government's push for a gas-fired future in the face of considerable scepticism, with many warning that the public is not fully informed about the costs of backing gas.","['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2103H010S00_606e6d8ad1c44_1920.jpg,No more information found,"['abc1', 'news', 'current-affairs', 'investigative-reporting', 'investigation', 'revealing', 'informative', 'award-winning', 'monday-night', 'featured', 'ns:be-informed']",2021-04-12 21:18:57,No data found,2624
136,News,7.30,7.30,Thursday 24/3/2022,"Leigh Sales presents Australia's leading nightly public affairs program, bringing you a unique perspective on the days issues, exclusive investigations and compelling interviews. Plus political analysis from Laura Tingle.","An unprecedented heatwave has hit Antarctica. As Australians get used to living with COVID, cases are again on the rise. Plus Facebook's parent company META is facing pressure from users, governments and investors.","['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2201H048S00_623c0299c9191_1920.jpg,No more information found,"['news24', 'abc1', 'news', 'current-affairs', 'abc-faves', '730', 'best-news24', 'investigative-reporting']",2022-03-24 20:00:00,No data found,1879
137,News,What's Your Story?,No data found,What's Your Story?,"What's Your Story celebrates people making a difference in their communities. They are animal lovers, garden rescuers, teachers, football coaches and ukulele players - each with a unique and heart-warming story.","What's Your Story celebrates people making a difference in their communities. They are animal lovers, garden rescuers, teachers, football coaches and ukulele players - each with a unique and heart-warming story.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/ns/NS2171Q001S00_61c02ca9b6ad0_1920.jpg,Host Jessica Van Vonderen,"['news', 'news24', 'news-features']",2021-12-18 09:00:00,No data found,900
138,News,The Bright Side,The Bright Side Clips,Meet the man trying to bring 60 Afghans to safety in Australia,"Sabra Lane brings you a collection of stories that aim to inspire, engage and create hope where there is uncertainty. A look at the positive, solutions-based reporting from across the ABC.","As the situation continues to deteriorate in Kabul, one Victorian farmer offers to sponsor 60 Afghans to come to Australia. But with no response to visa applications, his contacts have been left in a dangerous limbo. Charmayne Allison reports.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/13602042-16x9-xlarge-v2.jpg,Host Sabra Lane,"['news', 'videoclips', 'shepparton', 'sheppartons', 'schindler', 'schindlers', 'list', 'afghan', 'afghan', 'refugee', 'refugee', 'afghanistan']",2021-10-25 12:32:38,No data found,173
139,News,ABC News Stories,ABC News Stories,More than ten evacuation orders still in place across NSW,"Watch some of the special features, stories, interviews and explainers produced by ABC News to bring you a clearer understanding of the issues and events that affect you.","NSW SES Assistant Commissioner Nicole Hogan warns residents of further severe weather, as thirteen evacuation orders remain in place.",['ABC NEWS'],https://live-production.wcms.abc-cdn.net.au/d3484564194b2530b1f4b892e3fd17fc?impolicy=wcms_crop_resize&cropH=576&cropW=1023&xPos=0&yPos=0&width=862&height=485,No more information found,"['news', 'news24', 'evacuation', 'flood', 'nsw', 'australia', 'flooding', 'rain', 'new-south-wales']",2022-04-01 08:40:13,No data found,254
140,News,Four Corners,Four Corners,Series 2019 Cash Splash,"The longest running show on Australian TV, this award-winning current affairs documentary series is a powerhouse of investigative journalism - fearless and forensic, holding power to account through six decades and counting.","Two years on from the investigation into water theft in the Murray-Darling Basin that sparked a royal commission, we return to the river system to investigate new concerns about how the plan to rescue it is being carried out.","['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1903H022S00_5d22924947916_1280.jpg,No more information found,"['abc1', 'news', 'current-affairs', 'abc-faves', 'investigative-reporting', 'logies']",2020-02-17 18:00:00,No data found,2612
141,News,Women In Politics,No data found,Women In Politics,"To mark International Women's Day, Patricia Karvelas looks at the representation and power of women in politics, speaking with politicians from the three major parties plus journalists Samantha Maiden and Katharine Murphy.","To mark International Women's Day, Patricia Karvelas looks at the representation and power of women in politics, speaking with politicians from the three major parties plus journalists Samantha Maiden and Katharine Murphy.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/ns/NS2239H001S00_6226dbb0d63b9_1280.jpg,No more information found,"['news', 'news24', 'factual', 'politics', 'current-affairs', 'history', 'women', 'gender', 'diversity', 'inclusion', 'empowerment', 'compelling', 'revealing', 'inspirational', 'informative', 'australia']",2022-03-08 16:00:00,No data found,1680
142,News,Foreign Correspondent,Foreign Correspondent,Series 2020 Behind Enemy Lines,Australia's leading international current affairs program uncovers the stories and people whose personal struggles and triumphs help to explain the big picture - told through compelling storytelling and rich cinematography.,"New York City is the epicentre of the US fight against the COVID-19 outbreak. We follow paramedics, police, ICU nurses, overworked doctors and volunteers on the frontline despite a lack of personal protective equipment.","['ABC TV', 'ABC NEWS']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2026H010S00_5e9680c3b32bb_1280.jpg,No more information found,"['abc1', 'news', 'news24', 'current-affairs', 'current', 'events', 'international-affairs', 'investigative-reporting', 'featured']",2020-04-21 20:31:25,No data found,1861
143,News,The Bright Side,The Bright Side,Climate Solutions,"Sabra Lane brings you a collection of stories that aim to inspire, engage and create hope where there is uncertainty. A look at the positive, solutions-based reporting from across the ABC.","In episode 1 of The Bright Side, Sabra Lane dives into a series of stories tackling climate change and renewable energy with a focus on solutions.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/nc/NC2132T001S00_61a84205f0d50_1920.jpg,Host Sabra Lane,"['news', 'news24', 'climate-change', 'sustainability', 'environment']",2021-12-08 21:00:00,No data found,1183
144,News,ABC News Video Lab,ABC News Video Lab,What makes the box jellyfish so deadly?,The ABC News Video Lab explains the events and issues making news in Australia and around the world.,"ABC News takes a closer look at the worlds most venomous marine creature, where it lives, what to do if someone gets stung, and how to protect yourself.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/nn/NN2102H013S00_6087b2b63ff3f_1920.jpg,No more information found,"['news', 'news24', 'news-explained', 'videolab']",2021-04-27 16:00:00,No data found,230
