,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
286,Comedy,Year Of The Rabbit,Year Of The Rabbit,Series 1 Episode 3,"Detective Inspector Rabbit must fight crime with his new partner Strauss and the daughter of the chief of police while rubbing shoulders with street gangs, crooked politicians and Bulgarian princes.","Rabbit is excluded from his team's undercover investigation of youth gangs and sent to investigate a series of deaths at an old people's home, leading to him questioning if he is getting too old for police work.","['ABC TV Plus', 'COMEDY', 'DRAMA']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2032A003S00_5d5221d7cc058.jpg,"Cast Matt Berry, Freddie Fox, Susan Wokoma, Alun Armstrong","['abc2', 'uk', 'comedy', 'period-comedy', 'quirky', 'funny', 'featured-comedy', 'drama', 'investigation', 'period', '1800s', 'detective', 'murder', 'hard-hitting', 'crime', 'politics']",2022-03-27 00:29:05,M,1476
287,Comedy,Starstruck,Starstruck,Series 1 Episode 5 Winter,"Having decided to stay and pursue a relationship with film star Tom, Jessie must deal with the real world consequences of her grand gesture.","Reeling from their fight, both Tom and Jessie struggle at work. Jessie reconsiders if London is the place for her.","['ABC TV', 'ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2064A005S00_60bf0dc4505e7.jpg,"Cast Rose Matafeo, Nikesh Patel","['abc1', 'comedy', 'comedy-drama', 'quirky', 'lighthearted', 'funny', 'charming', 'endearing', 'witty', 'love', 'romance', 'rom-com', 'strong-female-lead', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'ns:be-entertained', 'uk']",2021-06-23 21:02:00,M,1362
288,Comedy,About Sex,About Sex,Episode 29 Termination of Pregnancy,"About Sex invites teens to take a funny and frank look at what's going on in their head, their heart and between their legs as they navigate life and love as a young adult.",Rose and Julian panic at the thought of becoming parents. This clip is followed by funny and informative mixed media content and by young adults' tips related to termination of pregnancy.,"['ABC TV Plus', 'COMEDY', 'SCIENCE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2821A029S00_60b703253e85c_1920.jpg,"Cast Brittany Drisdelle, Nadine Bhabha, Mike Carrozza","['abc2', 'comedy', 'factual', 'parody', 'wellbeing', 'love', 'medical', 'sex', 'quirky', 'funny', 'informative', 'romance', 'science', 'a:young-dependants', 'a:young-adults', 'ns:be-informed', 'ns:be-entertained', 'ns:understand', 'relationships', 'teen']",2021-06-25 06:00:00,M,430
289,Comedy,Julia Zemiro's Home Delivery,Julia Zemiro's Home Delivery,Series 2 Ruth Jones,"Julia Zemiro invites notable personalities to join her on a nostalgia filled trip to discover the people, places, and stories that have made them who they are today.",Julia Zemiro is in the Welsh holiday town of Porthcawl with Brit Comedy Award winner Ruth Jones.,"['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1361H007S005473c5da5bfc79.98414931_1280.jpg,Host Julia Zemiro,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'comedy', 'uk']",2021-06-04 07:00:00,PG,1677
290,Comedy,Gruen,Gruen,Series 11 Episode 2,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","The Gruen team look at the advertising aftermath of the royal commission: how the big, small and online financial institutions are banking on an image change. Plus KFC's very quiet re-rebrand and the Pitch tackles over 65s.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1927H002S00_5d954fb0ea14a_1280.jpg,Host Wil Anderson,"['abc1', 'australian', 'comedy', 'funny', 'panel', 'pop-culture', 'quirky', 'lighthearted', 'ns:be-entertained']",2019-10-02 21:01:00,PG,2094
291,Comedy,The Bright Side,The Bright Side Clips,Breathing new life into medical mask waste,"Sabra Lane brings you a collection of stories that aim to inspire, engage and create hope where there is uncertainty. A look at the positive, solutions-based reporting from across the ABC.","Used masks are contributing to a worldwide medical waste and pollution problem, which the WHO warns is threatening both human and environmental health. But one Taiwanese company has found a novel way to make use of them.",['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/13738748-16x9-xlarge-v2.jpg,Host Sabra Lane,"['news', 'videoclips', 'face', 'masks', 'medical', 'masks', 'who', 'recycling', 'covid', 'social', 'distancing']",2022-02-03 06:25:32,No data found,92
292,Comedy,Snow Cake,No data found,Snow Cake,"The heart-warming story of an unlikely friendship between and autistic woman, and a man left traumatised after a car accident. (2005)","The heart-warming story of an unlikely friendship between and autistic woman, and a man left traumatised after a car accident.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'COMEDY', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2875A001S00_609ba46b8ea6a_1920.jpg,Director Marc Evans,"['abc1', 'abc2', 'drama', 'comedy', 'romance', 'film', 'indie', 'relationships', 'diversity', 'disability', 'emotional', 'endearing', 'funny', 'heartfelt', 'unlikely-friendship', 'love', 'family', 'movie', 'a:established-parents', 'a:retirees', 'ns:be-entertained', 'ns:be-uplifted', 'uk', 'canada']",2021-06-01 07:00:00,M,6431
293,Comedy,Mother And Son,Mother And Son,Series 5 Episode 2 The Budgie,"What is it about mothers and their sons? Maggie, the slightly senile widow, and her son Arthur live together and must deal with everyday situations that somehow become dramatic and hilarious experiences.","Feeling that Maggie could use some companionship after a fight with Robert, Arthur brings home a budgie for her to look after... this is harder than it seems for Maggie.","['ABC TV', 'ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/co/CO9103H002S00_60cbe4d88b66b_1280.jpg,"Cast Ruth Cracknell, Garry McDonald, Henri Szeps","['abc1', 'abc2', 'aussie', 'australia', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'a:retirees', 'ns:be-entertained', 'comedy', 'satire', 'funny', 'lighthearted', 'charming', 'witty', 'family-relationships', 'family-dysfunction', 'offbeat', 'feel-good', 'classic', 'nostalgia', 'cult-favourite', 'sitcom']",2021-06-30 07:00:00,G,1632
294,Comedy,Bed Of Roses,Bed Of Roses,Series 2 Episode 8 Raucous Angel,"An Australian comedy drama which centres on Louisa Atherton, who tries to make ends meet when she discovers her husband has died in the arms of another woman, leaving her broke.","Chimaera Gold discovers the Golden Speckled Leaping Legless Lizard is a fake. Tim reveals that an offer has been made to buy The Echo, and Louisa is faced with one of the biggest decisions of her life. (Final)","['ABC TV', 'DRAMA', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR0804V008S00_60c858e3b904c_1280.jpg,"Cast Kerry Armstrong, Julia Blake, Hanna Mangan Lawrence, Caroline Gillmer, Jay Laga'aia","['abc1', 'drama', 'comedy', 'family', 'aussie', 'australia', 'love', 'feel-good', 'heartfelt', 'relationships', 'a:working-parents', 'a:older-sink-dink', 'romance']",2021-06-25 07:00:00,PG,3280
295,Comedy,Black Comedy,Black Comedy,Series 3 Episode 2,"A sketch comedy show by Blackfellas, for everyone. Featuring an ensemble cast of Indigenous writers and performers and many special guest cameo appearances as well.","We pay homage to 70s horror classic the Exorcist with the Cuzorcist, the tale of a family whose home is possessed by an unwanted Cousin, the Bondi Blackfella gets existential, and the world's most belligerent GPS returns.","['ABC TV', 'ABC TV Plus', 'COMEDY', 'INDIGENOUS']",https://cdn.iview.abc.net.au/thumbs/i/ip/IP1715H002S00_5ba0744a32846.jpg,"Cast Bjorn Stewart, Wayne Blair, Steven Oliver, Aaron Fa'aoso, Nakkiah Lui","['abc1', 'abc2', 'comedy', 'irreverent', 'friendship', 'quirky', 'funny', 'witty', 'satire', 'sketch-comedy', 'offbeat', 'black-comedy', 'indigenous', 'diversity', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'australia']",2021-06-30 07:00:00,M,1690
296,Comedy,The Bright Side,The Bright Side Clips,Turning to tourism to protect Gippsland bush,"Sabra Lane brings you a collection of stories that aim to inspire, engage and create hope where there is uncertainty. A look at the positive, solutions-based reporting from across the ABC.",A group of East Gippsland locals is trying to find support for a tourism project to help save high value forest.,['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/13741264-16x9-xlarge-v2.jpg,Host Sabra Lane,"['news', 'videoclips', 'goongerah', 'environment', 'logging', 'tourism', 'emerald', 'link', 'sea', 'to', 'summit', 'mount', 'ellery', 'hike', 'forest', 'bush', 'bonang', 'victoria']",2022-02-04 10:53:08,No data found,104
297,Comedy,Melbourne Comedy Festival,Melbourne Comedy Festival,Series 2022 Episode 1 The Gala Part One,"Hosted by Steph Tisdell and featuring the biggest stars of the Melbourne International Comedy Festival together on the iconic Palais Theatre stage for another huge, side-splitting night of comedy gold.","A most glamorous of entrees before the Festival feast, The Gala presents a star-studded line-up of performers, bringing the laughs in support of Oxfam. Hosted by Steph Tisdell at the iconic Palais Theatre.","['ABC TV', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR2116V001S00_624150e4d10fa_3600.jpg,"Hosts Steph Tisdell, Rhys Nicholson","['abc1', 'comedy', 'stand-up', 'quirky', 'funny', 'feel-good', 'satire', 'sketch-comedy', 'lighthearted', 'witty', 'irreverent', 'charming', 'offbeat', 'binge-worthy', 'australia']",2022-03-30 21:32:00,MA,3616
298,Comedy,Black Comedy,Black Comedy,Series 2 Episode 3,"A sketch comedy show by Blackfellas, for everyone. Featuring an ensemble cast of Indigenous writers and performers and many special guest cameo appearances as well.","There's an advertising company trying to rebrand Aboriginality, a horror movie about silent phone numbers, the Housewives of Narromine and Blakforce SCU: Special Coconut Unit.","['ABC TV', 'ABC TV Plus', 'COMEDY', 'INDIGENOUS']",https://cdn.iview.abc.net.au/thumbs/i/ip/IP1415H003S0056c660b623ac64.22100025_1280.jpg,"Cast Bjorn Stewart, Wayne Blair, Steven Oliver, Aaron Fa'aoso, Nakkiah Lui","['abc1', 'abc2', 'comedy', 'irreverent', 'friendship', 'quirky', 'funny', 'witty', 'satire', 'sketch-comedy', 'offbeat', 'black-comedy', 'indigenous', 'diversity', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'australia']",2021-06-30 07:00:00,M,1623
299,Comedy,Gruen,Gruen,Series 10 Episode 9,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.",How confectionery is marketing itself without any TV ads the flood of End of Financial Year Sales - do they work or do consumers have discount fatigue? Plus a Pitch to convince Millennials to move where the grass is greener.,"['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1727H009S00_5b342c3d5fa90_1280.jpg,Host Wil Anderson,"['abc1', 'australian', 'comedy', 'funny', 'panel', 'pop-culture', 'quirky', 'lighthearted', 'ns:be-entertained']",2018-06-27 21:15:43,PG,2144
300,Comedy,The Bright Side,The Bright Side Clips,The Victorian winery going carbon neutral,"Sabra Lane brings you a collection of stories that aim to inspire, engage and create hope where there is uncertainty. A look at the positive, solutions-based reporting from across the ABC.",The winery offsets 95% of its emissions without buying carbon credits. Annie Brown reports.,['ABC NEWS'],https://cdn.iview.abc.net.au/thumbs/i/13633952-16x9-xlarge-v2.jpg,Host Sabra Lane,"['news', 'videoclips', 'carbon', 'neutral', 'wine', 'winery', 'agriculture', 'climate', 'change', 'sustainability']",2021-11-16 17:29:52,No data found,122
301,Comedy,Shaun Micallef's MAD AS HELL,Shaun Micallef's MAD AS HELL,Series 13 Episode 12,"On the eve of impending regime change, Shaun Micallef's Mad as Hell returns to take this country by the throat and lead it on a merry dance.","Stephen goes gargling, but when his gullet malfunctions, Tosh is left facing several vicious animals. To appease them, Francis plays his banjolele, and is soon eaten. (Final)","['ABC TV', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2015V012S00_6114861dc85d6_1920.jpg,Host Shaun Micallef,"['abc1', 'australia', 'comedy', 'quirky', 'sketch-comedy', 'funny', 'entertainment', 'witty', 'irreverent', 'satire', 'parody', 'shaun-micallef']",2021-08-11 21:02:00,M,1790
302,Comedy,Sammy J,Sammy J,"Series 3 Corona, Actually","Biting, bite-sized comedy as Sammy J and his team of troublemakers tackle the news of the week.",It's a tough time for all of us.,"['ABC TV', 'ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1906V011S00_5e95236fe9a19_1280.jpg,No more information found,"['abc1', 'abc2', 'aussie', 'comedy', 'satire', 'political-satire', 'comedy-sketch', 'comedy-short', 'featured-comedy', 'quirky', 'funny']",2020-04-16 19:00:09,G,186
303,Comedy,Bed Of Roses,Bed Of Roses,Series 1 Episode 3 Things Can Only Get Better,"An Australian comedy drama which centres on Louisa Atherton, who tries to make ends meet when she discovers her husband has died in the arms of another woman, leaving her broke.","Marty begins to renovate the shack, but delays occur and expenses mount. When Louisa can't pay Marty, her builders walk off the job leaving her with a half-finished house.","['ABC TV', 'DRAMA', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/dr/DR0604V003S00_60c854b876413_1280.jpg,"Cast Kerry Armstrong, Julia Blake, Hanna Mangan Lawrence, Caroline Gillmer, Jay Laga'aia","['abc1', 'drama', 'comedy', 'family', 'aussie', 'australia', 'love', 'feel-good', 'heartfelt', 'relationships', 'a:working-parents', 'a:older-sink-dink', 'romance']",2021-06-25 07:00:00,PG,3203
304,Comedy,Question Everything,Question Everything,Series 1 Episode 1,"In a world dominated by fake news and outright lies, Wil Anderson, Jan Fran and guests dissect the news to sort the real from the rumours, separate fact from fiction and flatten conspiracy theories back down to Earth.","Question Everything debuts. Or does it? It does. We talk climate change, mice on the move, and how patient zeroes might be heroes. Wil Anderson and Jan Fran are joined by Luke Heggie, Alexei Toliopoulos and Concetta Caristo.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2034H001S00_611c8e923cfe1_1920.jpg,"Host Jan Fran, Wil Anderson","['abc1', 'comedy', 'panel', 'talk-show', 'quiz-show', 'funny', 'quirky', 'witty', 'irreverent', 'lighthearted', 'satire', 'current-affairs', 'australia']",2021-08-18 20:31:27,M,1755
305,Comedy,The Moodys,The Moodys,Series 2 Episode 4 Easter Epiphanies,How does an unsentimental family get through the most sentimental time of year? Such is the ordeal Dan Moody faces when he heads home for Christmas each year.,"The whole clan head to the NSW south coast for the annual Moody family Easter Weekend. However Kev and Marie get more than they bargained for, Sean gets out-scammed and Terry has an epiphany.","['ABC TV', 'ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/co/CO1212H004S00_5aebefecc4cfd_1280.jpg,"Cast Ian Meadows, Patrick Brammall, Danny Adcock, Robina Beard, Tina Bursill","['abc1', 'abc2', 'australia', 'comedy', 'binge-worthy', 'comedy-drama', 'sitcom', 'funny', 'quirky', 'charming', 'witty', 'family-dysfunction', 'family-relationship', 'feel-good', 'irreverent', 'family']",2021-11-27 07:00:00,M,1652
306,Comedy,Sammy J,Sammy J,Series 3 C'mon Pollies C'mon,"Biting, bite-sized comedy as Sammy J and his team of troublemakers tackle the news of the week.",It's been a long hot Summer. Let's cool down with a song.,"['ABC TV', 'ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1906V001S00_5e3b3c92368fc_1280.jpg,No more information found,"['abc1', 'abc2', 'aussie', 'comedy', 'satire', 'political-satire', 'comedy-sketch', 'comedy-short', 'featured-comedy', 'quirky', 'funny']",2020-02-06 19:00:10,G,150
307,Comedy,Tangle,Tangle,Series 3 Episode 1,"Two families, across two generations are rattled by the arrival of Nat Manning, an audacious minor celebrity who's returned home to reconnect with her estranged teenage son. Sometimes connecting, sometimes colliding.","Having moved her family to a rambling old rental property by the ocean, Ally faces the necessity of returning to the workforce.","['ABC TV', 'DRAMA', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2830A001S00_60c2babb84704_1280.jpg,"Cast Justine Clarke, Kat Stewart, Joel Tobeck, Matt Day","['abc1', 'australia', 'drama', 'comedy', 'entertainment', '2000s', 'melbourne', 'suburbia', 'aussie', 'family-dysfunction', 'funny', 'quirky', 'family', 'friendship', 'relationship', 'sex', 'unlikely-friendship', 'unlikely-romance', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'a:young-adults', 'binge-worthy', 'ns:be-entertained', 'ns:relieve-boredom', 'family-relationship']",2021-06-25 07:00:00,MA,3203
308,Comedy,Live At The Apollo,Live At The Apollo,"Series 14 Episode 5 Kerry Godliman, Suzi Ruffell & Loyiso Gola",Live At The Apollo is back for a 16th series welcoming an array of established and up-and-coming stand-ups to the world-famous Apollo stage.,"The star of ITV's Bad Move and Dave's Taskmaster, the hysterically funny Kerry Godliman comperes, as she introduces the energetic Suzi Ruffell and South African comedian Loyiso Gola to the stage.","['ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1786A005S00_5d1ad4ab74e35.jpg,No more information found,"['abc2', 'uk', 'comedy', 'stand-up', 'entertainment', 'funny', 'live-comedy', 'quirky', 'hard-hitting', 'witty', 'performance', 'a:young-sink-dink', 'a:young-adults', 'a:working-parents', 'ns:be-entertained', 'ns:relieve-boredom', 'gritty']",2021-06-30 07:00:00,M,2656
309,Comedy,The Ex-PM,The Ex-PM,Series 1 Episode 4,"Ex-PM, Andrew Dugdale, stands for election in a marginal rural seat at his party's request. Moving into the town's sewage farm, he campaigns on local issues in a race beset by corruption.",The Ex-PM encounters an old enemy and decides to make amends before it's too late.,"['ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/co/CO1405V004S00563761e0894e20.73922630_1280.jpg,"Cast Shaun Micallef, John Clarke, Nicki Wendt, Kate Jenkinson","['abc2', 'australia', 'comedy', 'comedy-drama', 'binge-worthy', 'sitcom', 'satire', 'funny', 'quirky', 'lighthearted', 'witty', 'workplace', 'friendships', 'feel-good', 'irreverent']",2021-06-04 07:00:00,M,1500
310,Comedy,The Games,The Games,Series 1 Episode 6 Millenium Bug,The Games is a ground-breaking deadpan comedy that takes a satirical look at the bureaucrats who organised the extravaganza that was the Sydney 2000 Olympic Games.,Gina's voice recognition software is causing difficulties and John is having trouble with technology. The millennium bug looks like it might threaten the games. A live webchat doesn't quite go to plan.,"['ABC TV Plus', 'COMEDY', 'SPORT']",https://cdn.iview.abc.net.au/thumbs/i/co/CO9807V006S00_58f6ef2d20cbe_1280.jpg,"Cast John Clarke, Bryan Dawe, Gina Riley, Nicholas Bell","['abc2', 'aussie', 'olympics', 'comedy', 'sitcom', 'satire', 'sport', 'funny', 'mockumentary', 'offbeat', 'quirky', 'nostalgia', '1990s', '2000s', 'sydney', 'witty', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'ns:be-enterta']",2021-06-04 07:25:00,G,1584
311,Comedy,Peep Show,Peep Show,Series 6 Episode 6,"Mark and Jeremy are two very ordinary weirdos who are also flatmates in south London, navigating their way through their twenties.","Time is running out for Jeremy as Elena and Gail's marriage is imminent. However, he thinks there may be a way to win Elena back. Meanwhile Mark is worried that Jeff is becoming a potential rival dad.","['ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX0739A006S00_5864991d153db_1280.jpg,"Cast David Mitchell, Robert Webb","['abc2', 'comedy', 'sitcom', 'uk', 'quirky', 'cult-favourite', 'friendship', 'off-beat', 'lighthearted', 'relationships', 'coming-of-age', 'a:established-parents', 'a:home-duties', 'a:older-sink-dink', 'a:working-parents', 'ns:be-entertained', 'ns:relieve-boredom', 'funny', 'peep', 'show', 'comedy']",2021-06-30 07:00:00,M,1441
312,Comedy,Sammy J,Sammy J,Series 4 Episode 11 Future Grandad,"Biting, bite-sized comedy as Sammy J and his team of troublemakers tackle the news of the week.","After twenty-one years of lockdown, Carrie finally meets her grandfather.","['ABC TV', 'ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2006V011S00_6088fa5623e84_1280.jpg,No more information found,"['abc1', 'abc2', 'aussie', 'comedy', 'satire', 'political-satire', 'comedy-sketch', 'comedy-short', 'featured-comedy', 'quirky', 'funny']",2021-04-29 19:05:00,G,178
313,Comedy,Shaun Micallef's MAD AS HELL,Shaun Micallef's MAD AS HELL,Series 13 Episode 2,"On the eve of impending regime change, Shaun Micallef's Mad as Hell returns to take this country by the throat and lead it on a merry dance.",Tosh is an Argentinian gaucho who rides Stephen instead of a horse. Francis abducts Stephen in a flying saucer. Tosh confronts Francis in a fencing dispute.,"['ABC TV', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2015V002S00_60b721a6e093b_1920.jpg,Host Shaun Micallef,"['abc1', 'australia', 'comedy', 'quirky', 'sketch-comedy', 'funny', 'entertainment', 'witty', 'irreverent', 'satire', 'parody', 'shaun-micallef']",2021-06-02 21:02:00,M,1745
314,Comedy,Live At The Apollo,Live At The Apollo,"Series 11 Russell Kane, Roisin Conaty & Nick Helm",Live At The Apollo is back for a 16th series welcoming an array of established and up-and-coming stand-ups to the world-famous Apollo stage.,"In the penultimate episode from the legendary Hammersmith Apollo, the brilliantly energetic Russell Kane is the host, introducing the star of E4's Game Face and Man Down Roisin Conaty and the unique Nick Helm.","['ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0548A006S0056b2e6abebe307.57912683_1280.jpg,No more information found,"['abc2', 'uk', 'comedy', 'stand-up', 'entertainment', 'funny', 'live-comedy', 'quirky', 'hard-hitting', 'witty', 'performance', 'a:young-sink-dink', 'a:young-adults', 'a:working-parents', 'ns:be-entertained', 'ns:relieve-boredom', 'gritty']",2021-06-30 07:00:00,M,2616
315,Comedy,The Librarians,The Librarians,"Series 3 Episode 6 Milk, Not Cheese, Moon","Frances O'Brien is the neurotic manager of the Primrose Park Library. Conservative Frances is put into a spin when she is forced to employ Christine Katafoudes, her best friend from Catholic school.","Frances and Christine are both caught trying to steal fundraising money, meanwhile Nada is visited by another potential suitor, the mysterious Jaffar Abassi.","['ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/co/CO0910V006S00566801578eb6e4.91163775_1280.jpg,"Cast Robyn Butler, Roz Hammond, Heidi Arena, Stephen Ballantyne, Wayne Hope","['abc2', 'aussie', 'comedy', 'funny', 'quirky', 'feel-good', 'sitcom', 'workplace', 'friendship', 'relationships', 'offbeat', 'librarians', 'comedy']",2021-06-04 07:00:00,M,1561
316,Comedy,Soul Mates,Soul Mates,Series 1 Episode 5,Twin souls of a pair of Bondi Hipsters discover that reincarnation is the ultimate trip throughout history and the future.,Rocky and Sticks discuss the age-old question - is it wrong to eat babies? Adrian becomes suspicious that Dom is up to something Roger quits the Kiwi Assassins and two fundamentalist creationists visit Travel Time.,"['ABC TV', 'ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/co/CO1328H005S005469498c0eaed9.07779865_1280.jpg,"Cast Christiaan Van Vuuren, Nicholas Boshier, Rachel House","['abc1', 'abc2', 'comedy', 'irreverent', 'friendship', 'quirky', 'offbeat', 'diversity', 'sitcom', 'cult-favourite', 'australia']",2021-06-04 07:00:00,M,1780
317,Comedy,Julia Zemiro's Home Delivery,Julia Zemiro's Home Delivery,Series 8 Scott Farquhar,"Julia Zemiro invites notable personalities to join her on a nostalgia filled trip to discover the people, places, and stories that have made them who they are today.","In this in-depth interview, tech billionaire Scott Farquhar meets Julia at his childhood home in Castle Hill. Together they explore the places that helped transform an ordinary suburban kid into an innovative entrepreneur.","['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1961H007S00_5ee85a0a47400.jpg,Host Julia Zemiro,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'aussie', 'technology', 'business']",2020-07-01 20:32:07,PG,1680
318,Comedy,Black Comedy,Black Comedy,Series 4 Episode 5,"A sketch comedy show by Blackfellas, for everyone. Featuring an ensemble cast of Indigenous writers and performers and many special guest cameo appearances as well.","We discover a great new product guaranteed to improve hygiene, Aunty Val explains the concept of luck, and the Bondi Blackfella proves yet again that nothing, not even a drowning, stands between him and knock off time.","['ABC TV', 'ABC TV Plus', 'COMEDY', 'INDIGENOUS']",https://cdn.iview.abc.net.au/thumbs/i/ip/IP1815H005S00_5e4c72c771110.jpg,"Cast Bjorn Stewart, Wayne Blair, Steven Oliver, Aaron Fa'aoso, Nakkiah Lui","['abc1', 'abc2', 'comedy', 'irreverent', 'friendship', 'quirky', 'funny', 'witty', 'satire', 'sketch-comedy', 'offbeat', 'black-comedy', 'indigenous', 'diversity', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'binge-worthy', 'australia']",2021-06-30 07:00:00,M,1610
319,Comedy,Sammy J,Sammy J,Series 4 Episode 1 Eternal Lockdown,"Biting, bite-sized comedy as Sammy J and his team of troublemakers tackle the news of the week.",The People's Republic of Hookturnistan comes one step closer to glory.,"['ABC TV', 'ABC TV Plus', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2006V001S00_602d931c4b8df_1920.jpg,No more information found,"['abc1', 'abc2', 'aussie', 'comedy', 'satire', 'political-satire', 'comedy-sketch', 'comedy-short', 'featured-comedy', 'quirky', 'funny']",2021-02-18 19:05:01,PG,209
320,Comedy,Win The Week,Win The Week,Series 1 Episode 6,"The quiz show where you can betray your way to the top. Join Alex Lee and Craig Reucassel, as everyday Australians are paired with celebrities in a test of news knowledge and loyalty.","Quiz master Alex Lee tests the news knowledge and loyalty of our three everyday Aussies and their celeb teammates, Costa Georgiadis, Zoe Norton Lodge and Craig Reucassel. (Final)","['ABC TV', 'COMEDY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2064H006S00_6113508aa38f8_1920.jpg,"Hosts Alex Lee, Craig Reucassel","['abc1', 'quiz-show', 'comedy', 'funny', 'quirky', 'witty', 'irreverent', 'entertainment', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-entertained', 'australia', 'family-viewing']",2021-08-11 20:31:30,PG,1695
321,Comedy,All My Friends Are Racist,All My Friends Are Racist,Series 1 Episode 4 Positive Influence,"In a survival-of-the-fiercest, two twenty-something black millennials decide it's time to call the racists out. They think it could cause a revolution, instead it causes a downgrade in lifestyle.","Belle is upset that Celia hasn't invited her to her house party. Casey has bigger problems. Though he's hired an intern personal assistant, he's still very flustered about his appearance at the Social Influencer Convention.","['ABC TV Plus', 'INDIGENOUS', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/ip/IP2001H004S00_61107dd6a82b6.jpg,Director Bjorn Stewart,"['abc2', 'indigenous', 'comedy', 'quirky', 'funny', 'witty', 'offbeat', 'irreverent', 'friendship', 'lgbtqi', 'diversity', 'a:young-sink-dink', 'binge-worthy', 'ns:be-entertained', 'australia', 'queensland']",2021-08-24 22:12:30,MA,780
