,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
380,Panel Discussion,Would I Lie To You?,Would I Lie To You?,Series 13 Episode 10 The Unseen Bits,"Rob Brydon is back in the host's chair for another season of the award-winning comedy panel show, with Lee Mack and David Mitchell returning as the lightning-quick team captains.","Previously unseen clips from this series of Would I Lie To You? Joining Bob Brydon, Lee Mack and David Mitchell are Stephen Merchant, Bob Mortimer, Sharon Osbourne, Richard Osman, Jennifer Saunders, and many more.","['ABC TV Plus', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2134A010S00_5efe7a4f5ccf7_1280.jpg,Host Rob Brydon,"['abc2', 'uk', 'comedy', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'game-show', 'quiz-show', 'pop-culture']",2022-03-22 20:29:20,PG,1722
381,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 2 Suicide Attempt Survivors,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"You Can't Ask That asks suicide attempt survivors the awkward or uncomfortable questions you've always wanted to know the answers to, but never had the guts to ask. This program includes simplified Chinese language subtitles.",['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV1809H003S00_5b1f67f52c74b_1280.jpg,No more information found,"['docs', 'abc1']",2018-02-16 05:30:00,MA,1821
382,Panel Discussion,Gruen,Gruen,Series 11 Episode 7,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","It's easy being green, according to brands. What campaigns are making a difference and what's just greenwashing? Plus, the fallout from #philausophy, wage theft and the Pitch takes on gambling. Wil is joined by Todd, Russel, Nitsa Lotus and Emily Taylor.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1927H007S00_5dc365f0f0700_1280.jpg,Host Wil Anderson,"['abc1', 'australian', 'comedy', 'funny', 'panel', 'pop-culture', 'quirky', 'lighthearted', 'ns:be-entertained']",2019-11-06 21:08:05,M,2090
383,Panel Discussion,One Plus One,One Plus One,Series 2019 Christos Tsiolkas,"Some of your favourite ABC presenters bring you more revealing, thought provoking and intimate half hour conversations with fascinating people from all walks of life.","Author Christos Tsiolkas is well known for exploring Australian culture in his writing. He speaks with Kathryn Robinson about his life, his family, and turning his attention to religion in his latest book Damascus.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1913H044S00_5dd5ecf1209f3_1280.jpg,No more information found,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2019-11-22 13:30:15,No data found,1680
384,Panel Discussion,Gruen,Gruen,Series 10 Episode 5,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","This week on Gruen, we pull back the covers on mattresses and find out how sleep is being sold and disrupted. A confronting animal rights campaign. Plus a Pitch to reposition the art of cheating.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1727H005S00_5b0f40fc4f3e5_1280.jpg,Host Wil Anderson,"['abc1', 'australian', 'comedy', 'funny', 'panel', 'pop-culture', 'quirky', 'lighthearted', 'ns:be-entertained']",2018-05-30 21:18:04,M,2180
385,Panel Discussion,Tomorrow Tonight,Tomorrow Tonight,Series 2 Episode 1 Deepfakes,Award-winning journalist and commentator Annabel Crabb hosts the new season of Tomorrow Tonight; the show that asks you to consider challenges that humanity is yet to face.,"When our eyes and our ears can be fooled, what do we have left? Annabel, Charlie and Adam are joined by Hamish Blake and Yumi Stynes to step into a world where deepfakes are indistinguishable from reality.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2001V001S00_62301e068a292.jpg,"Host Annabel Crabb, Charlie Pickering, Adam Liaw","['abc1', 'comedy', 'entertainment', 'panel', 'funny', 'witty', 'quirky', 'irreverant', 'satire', 'pop-culture', 'lighthearted', 'feel-good', 'offbeat', 'australia']",2022-03-30 21:02:27,M,1740
386,Panel Discussion,Q+A Highlights,Q+A Highlights,Religion and Discrimination,"The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.","Would the government's religious discrimination bill have caused more discrimination than it prevented? Why did Labor choose to support the bill, when some government MP's chose to cross the floor?","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H002S00_62059218d8e7d_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-02-11 10:00:00,No data found,542
387,Panel Discussion,The Brothers' Book Club,No data found,The Brothers' Book Club,"Hip Hop artists, 'The Mamas Boys Collective' bring a fresh twist to the book review show with analysis of John Steinbeck's Of Mice and Men. Expect skits, songs, and poetry that explore how the book's themes resonate today.","Hip Hop artists, 'The Mamas Boys Collective' bring a fresh twist to the book review show with analysis of John Steinbeck's Of Mice and Men. Expect skits, songs, and poetry that explore how the book's themes resonate today.","['ABC TV Plus', 'ABC ARTS', 'ARTS & CULTURE', 'PANEL & DISCUSSION', 'COMEDY']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC2106Q001S00_619c8996adb87_1920.jpg,No more information found,"['abc2', 'abcarts', 'arts', 'panel', 'music', 'hip-hop', 'comedy', 'funny', 'feel-good', 'lighthearted', 'satire', 'parody', 'entertainment', 'offbeat', 'quirky', 'review', 'literature', 'pop-culture', 'diversity', 'cald', 'australia']",2021-11-23 20:30:00,PG,926
388,Panel Discussion,QI,QI,Series 13 Lovely,"Sandi Toksvig hosts the return of the quiz with a difference, in which the questions are so difficult points are awarded for the answers she finds most interesting. This time, it's the letter 'S' under scrutiny.","Stephen Fry looks into love with the rather lovely Josh Widdicombe, Aisling Bea, Tony Hawks and Alan Davies.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0165A008S005510a297639f74.64096932_1280.jpg,Host Sandi Toksvig,"['abc1', 'uk', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'game-show', 'quiz-show', 'pop-culture', 'a:young-sink-dink', 'a:working-parents', 'a:older-sink-dink', 'a:retirees', 'ns:be-entertained']",2022-03-12 20:30:24,PG,1769
389,Panel Discussion,One Plus One,One Plus One,Series 2019 Nakkiah Lui,"Some of your favourite ABC presenters bring you more revealing, thought provoking and intimate half hour conversations with fascinating people from all walks of life.","Nakkiah Lui grew up in a close-knit Aboriginal family in Western Sydney, fiercely proud of her heritage but uncertain of her place in the world. Now she's forging a path as a playwright, actor and comedian.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1913H009S00_5c92cdf7234e9_1280.jpg,No more information found,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews', 'indigenous', 'naidoc']",2019-03-22 13:30:00,No data found,1680
390,Panel Discussion,Q+A,Q+A,Australia's Climate Future,"Q+A is back to get more of the answers to your questions from the people who know. Get set for another year of lively debate and surprising, thought-provoking discussions that challenge our thinking on big and complex issues.","As world leaders prepare to gather in Glasgow for climate talks, can Australia's politicians finally agree on a policy to cut emissions and create a green economy?","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2104H037S00_616f5fa216fed_1280.jpg,"Host Virginia Trioli, David Speers, Stan Grant","['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured', 'climate', 'climate-change', 'environment', 'politics', 'economy']",2021-10-21 21:34:34,No data found,3545
391,Panel Discussion,Q+A,Q+A,Health and Humanity (10/6/2021),"Q+A is back to get more of the answers to your questions from the people who know. Get set for another year of lively debate and surprising, thought-provoking discussions that challenge our thinking on big and complex issues.","As frustrated Victorians endure a fourth lockdown, businesses across the country are hurting. Is it time we learnt to live with COVID long term?  What risk are we prepared to live with? Plus Australia's place in the region.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2104H018S00_60befc52d011d_1280.jpg,"Host Virginia Trioli, David Speers, Stan Grant","['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2021-06-10 21:35:53,No data found,3654
392,Panel Discussion,Insiders,Insiders,Brendan O'Connor - Shadow Defence Minister (13/3/2022),Australia's leading political program returns for Election Campaign 2022. David Speers and the panel bring you insights and analysis of the week in politics as Australians decide who will lead the nation for the next 3 years.,"David Speers joins Amy Remeikis, Stan Grant and Lanai Scarr to discuss the government response to devastating floods in NSW and Qld, defence spending plus the tragic and untimely death of Labor Senator Kimberley Kitching.","['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2209V007S00_622d8e152ef26_1920.jpg,No more information found,"['news', 'news24', 'politics', 'current-affairs', 'news-analysis', 'panel', 'interview', 'australia']",2022-03-13 10:01:30,No data found,3526
393,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 1 Polyamorous,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"Polyamorous Australians, people in a relationship with multiple partners, answer the questions Australians wanted to ask but were too embarrassed or afraid to ever ask in person. This program includes simplified Chinese language subtitles.",['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV1808H005S00_5b1f6503219f8_1280.jpg,No more information found,"['docs', 'abc1']",2018-02-16 05:25:00,M,1162
394,Panel Discussion,Q+A Highlights,Q+A Highlights,How Will Young Australians Ever Afford a House?,"The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.","Barnaby Joyce suggests home ownership is still achievable in regional areas, while Jim Chalmers says Labor Party policy would begin with social and affordable housing.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H024S00_624631ab3591c_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-04-01 10:00:00,No data found,473
395,Panel Discussion,Mock The Week,Mock The Week,Series 20 Episode 7,"Fast-tracked from the UK, the show combining the best elements of panel show, stand-up and improvised games with two teams of comedians taking a satirical swipe at the news and world events.","Dara O Briain and Hugh Dennis are back for more hilarious episodes as they jab their syringe of satire into the arm of the week's news, all with guests Maisie Adam, Alasdair Beckett-King, Ivo Graham, Rhys James and Ria Lina.","['ABC TV Plus', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2791A007S00_6188c78cd91c1_1920.jpg,"Hosts Dara O'Briain, Hugh Dennis","['abc2', 'uk', 'comedy', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'irreverent', 'pop-culture']",2021-11-11 20:30:11,M,1854
396,Panel Discussion,Insiders: Talking Pictures,Insiders: Talking Pictures,Mark Knight,"One of Australia's most experienced photo-journalists, Mike Bowers looks at the best political cartoons and photographs of the week.","This week Mike Bowers is joined by Herald Sun cartoonist Mark Knight, for a look at the week's best pictures and cartoons.","['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2203V008S00_62340f588af32_1920.jpg,No more information found,"['news', 'current-affairs', 'abc-faves', 'best-news24', 'panel', 'latest', 'interviews', 'news-analysis']",2022-03-20 10:00:00,No data found,189
397,Panel Discussion,One Plus One,One Plus One,Series 2019 Casey Legler,"Some of your favourite ABC presenters bring you more revealing, thought provoking and intimate half hour conversations with fascinating people from all walks of life.","As a teenager, Casey Legler was one of the fastest swimmers in the world. She was also an alcoholic. After overcoming trauma caused by competing at the Olympics, Casey became the first woman signed as a male fashion model.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1913H019S00_5cdb975bbcfba_1280.jpg,No more information found,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews', 'lgbtqi', 'sport', 'transgender', 'gender', 'diversity']",2019-05-31 13:30:20,No data found,1700
398,Panel Discussion,Insiders: From The Couch,Insiders: From The Couch,"Amy Remeikis, Stan Grant and Lanai Scarr",Join our panel of experienced political reporters as they discuss the key political issues of the week.,"Insiders host David Speers discusses the week in politics with Amy Remeikis, Stan Grant and Lanai Scarr.","['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2202V007S00_622b0ac38cc36_1920.jpg,No more information found,"['news', 'current-affairs', 'abc-faves', 'best-news24', 'panel', 'latest', 'interviews', 'news-analysis']",2022-03-13 10:00:00,No data found,2147
399,Panel Discussion,Friday Briefing,Friday Briefing,Friday 1/4/2022,End the week on top of all the big issues in politics and national affairs. Greg Jennett is joined by a panel of journalists and commentators to discuss the big stories that dominated the news agenda this week.,"Greg Jennett is joined by Fran Kelly, Georgie Tunny and Ronald Mizen to discuss the week's news including the Budget and Labor's Reply, counting down to the Election, bullying allegations, plus a possible hung Parliament.","['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nu/NU2269V_620f039106202_3600.jpg,No more information found,"['news', 'news24', 'panel', 'current-affairs', 'politics']",2022-04-01 17:00:00,No data found,1680
400,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 4 Episode 6 Alcoholics,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,What happens when drinking habits become problematic?  Eight former alcoholics open the lid and share their sobering truths.,['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV2009H006S00_605d11bfd8d26_1280.jpg,No more information found,"['abc1', 'docs']",2021-03-26 17:00:00,M,1740
401,Panel Discussion,Rosie Batty's One Plus One,Rosie Batty's One Plus One,Walter Mikac,"Domestic violence campaigner and 2015 Australian of the Year, Rosie Batty hosts in-depth conversations with accidental leaders - people who unexpectedly found themselves forging new paths and inspiring others to make change.","Walter Mikac became a vocal advocate for gun control after his wife and children were killed in the Port Arthur massacre. He talks to Rosie Batty about the nature of grief, and finding a way forward.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2228H004S00_621da8174641e.jpg,Host Rosie Batty,"['abc1', 'news24', 'panel', 'biography', 'interview', 'people', 'culture', 'diversity', 'inclusion', 'empowerment', 'revealing', 'inspirational', 'insightful', 'informative', 'compelling', 'one-plus-one', 'interviews']",2022-03-17 21:35:54,No data found,1800
402,Panel Discussion,Q+A Highlights,Q+A Highlights,A Russian Perspective,"The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.","Vladimir Putin has claimed there has been a genocide in the Donbas, but there has been no evidence presented to support this. How do we look at 'both sides' of this conflict, without diminishing the magnitude of what's happening on the ground in Ukraine?","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H012S00_62214ebd07fa7_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-03-04 10:00:00,No data found,380
403,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 4 Alcoholics,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,What happens when drinking habits become problematic?  Eight former alcoholics open the lid and share their sobering truths.,"['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1817H006S00_5c917b749b415_1280.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2019-04-03 21:22:30,M,1765
404,Panel Discussion,Barrie Cassidy's One Plus One,Barrie Cassidy's One Plus One,Series 2020 Peggy O'Neal,"Barrie Cassidy returns for a new season of One Plus One, with a series of in-depth conversations exploring how Australians have coped during COVID-19 pandemic.","Peggy O'Neal had never seen a game of AFL when she moved to Australia 30 years ago. Now president of the Richmond Football Club, Peggy talks to Barrie about good governance and when to keep your eyes on the prize.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2029H006S00_5ea9115dbd9f5_1280.jpg,Host Barrie Cassidy,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2020-05-14 21:51:46,No data found,1640
405,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 3 Survivors Of Sexual Assault,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"Women and men tell their deeply personal stories of sexual assault, sharing what happened, how people reacted, whether they got justice and what they did to recover. These are voices and insights you won't hear anywhere else.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1717H001S00_5b3c2ad817f41.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2018-07-11 21:35:00,M,2029
406,Panel Discussion,Gruen,Gruen Series 13,Gruen Series 13,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/mp/MP2138H178C00GN1_615e540c66ad0_3600.jpg,Host Wil Anderson,"['promo', 'trailers', 'abc1']",2021-10-13 00:00:00,No data found,45
407,Panel Discussion,Gruen Pitch,Gruen Pitch,Series 12 Episode 9,The Pitch take us into the thinking of the people whose work is changing our minds and behaviours. A show about why we buy and how we are sold.,"This week, The Pitch from advertising's Youngbloods.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR2028H009S00_5fd155cdc0c7c_1280.jpg,Host Wil Anderson,"['abc1', 'aussie', 'comedy', 'entertainment', 'panel', 'gruen', 'all-episodes', 'pitch', 'short']",2020-12-11 21:15:00,G,241
408,Panel Discussion,Budget 2022: An ABC News Special,Budget 2022 Clips,How have cost of living pressures affected Australians?,"Comprehensive coverage and analysis of the 2022 Federal Budget with the ABC's political and business teams including Leigh Sales, David Speers, Andrew Probyn, Laura Tingle, Jeremy Fernandez and Kathryn Robinson.",Regular Australians weigh in on how cost of living pressures are affecting them.,"['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/bu/BUDG202213818068_6244f50d7fe1e_1920.jpg,No more information found,['videoclips'],2022-03-29 20:48:00,No data found,114
409,Panel Discussion,Gruen,Gruen,Series 13 Episode 2,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","We unbox the world of online delivery and unravel the breakfast of your nightmares. Our pitch agencies take on the challenge of homeschooling. Wil, Todd, and Russel are joined by Christina Aventi and Karen Ferry.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2127H002S00_6178be4e2e57b_1920.jpg,Host Wil Anderson,"['abc1', 'comedy', 'panel', 'talk-show', 'quiz-show', 'quirky', 'lighthearted', 'satire', 'parody', 'funny', 'witty', 'offbeat', 'irreverent', 'entertainment', 'pop-culture', 'cult-favourite', 'australia']",2021-10-20 20:31:17,M,2184
410,Panel Discussion,Mock The Week,Mock The Week,Series 20 Episode 13 End of Year Special,"Fast-tracked from the UK, the show combining the best elements of panel show, stand-up and improvised games with two teams of comedians taking a satirical swipe at the news and world events.","Dara O'Briain and Hugh Dennis are joined by an array of guests in a special edition of the show, featuring a look back at the year gone by as well as outtakes and all the usual fun.","['ABC TV Plus', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2791A_60a5fd9884350_1280.jpg,"Hosts Dara O'Briain, Hugh Dennis","['abc2', 'uk', 'comedy', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'irreverent', 'pop-culture']",2021-12-30 20:29:58,M,1850
411,Panel Discussion,Boyer Lecture 2019: Rachel Perkins,No data found,Boyer Lecture 2019: Rachel Perkins,"Multi award-winning filmmaker and Arrernte/Kalkadoon woman, Rachel Perkins delivers the Boyer Lecture at a time of intensive debate, discussion and consultation about Indigenous constitutional recognition.","Multi award-winning filmmaker and Arrernte/Kalkadoon woman, Rachel Perkins delivers the Boyer Lecture at a time of intensive debate, discussion and consultation about Indigenous constitutional recognition.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/rn/RN1901H001S00_613ea70e7010e_1920.jpg,Guest Rachel Perkins,"['abc1', 'news', 'panel', 'current-affairs', 'latest']",2019-11-15 14:00:55,G,1860
412,Panel Discussion,Barrie Cassidy's One Plus One,Barrie Cassidy's One Plus One,Series 2021 Melissa Leong,"Barrie Cassidy returns for a new season of One Plus One, with a series of in-depth conversations exploring how Australians have coped during COVID-19 pandemic.","Melissa Leong is a very private person with a very public job. She tells Barrie about feeling different, growing up with depression and why she didn't immediately say yes when offered the chance to be a Masterchef judge.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2131H004S00_61aee29700ed7.jpg,Host Barrie Cassidy,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2021-12-23 20:32:51,No data found,1670
413,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 6 Amputees,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,These eight amputees all have remarkable stories to share about perception and embracing a new version of themselves - the challenges they've faced and what they've gained through their limb loss.,"['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1921H004S00_6075413760147.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2021-04-28 21:00:00,M,1796
414,Panel Discussion,Budget 2022: An ABC News Special,Budget 2022: An ABC News Special,No data found,"Comprehensive coverage and analysis of the 2022 Federal Budget with the ABC's political and business teams including Leigh Sales, David Speers, Andrew Probyn, Laura Tingle, Jeremy Fernandez and Kathryn Robinson.","Extensive coverage of the 2022 pre-election Federal Budget and what it means for you and your family. Leigh Sales interviews the Treasurer. Plus analysis and reaction with David Speers, Andrew Probyn, Laura Tingle and guests.","['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/ns/NS2204C001S00_62428592d6d72_1920.jpg,No more information found,"['news', 'news24', 'current-affairs', 'budget', 'economy', 'finance', 'business', 'informative', 'panel', 'analysis', 'politics', 'government', 'australia']",2022-03-29 21:00:00,No data found,3236
415,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 5 Episode 8 Kids,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"In this funny, heart-warming and revealing episode, we speak to kids from around Australia - from the city to the country - about families, friendships, screen time, bullying, sex, death and the internet. (Final)",['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV2103H008S00_601a40465d79c_1280.jpg,No more information found,"['iview', 'docs', 'abc1']",2021-02-05 07:00:00,M,1739
416,Panel Discussion,Spicks And Specks,Spicks And Specks,"Series 9 Amy Taylor, Denise Scott, Stephanie Kabanyana Kanyandekwe & Tom Ballard","Join Adam Hills, Myf Warhurst and Alan Brough for a brand new series of your favourite music quiz show. There'll be new games, fantastic live music and, as always, you can play along with all your old favourites.","Adam, Myf and Alan find out all about Synesthesia, what Amyl and the Sniffers said to Agro, whether Tom Ballard can tap dance and what Dee Snyder and Denise Scott's love child would look like.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2002V003S00_607f8fe3eaceb_1920.jpg,"Hosts Adam Hills, Myf Warhurst, Alan Brough","['abc1', 'australia', 'panel', 'music', 'culture', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'feel-good', 'a:young-sink-dink', 'a:working-parents', 'a:older-sink-dink', 'a:established-parents', 'ns:be-entertained', 'pop-culture']",2021-05-02 20:27:15,PG,2716
417,Panel Discussion,Q+A,Q+A,"Climate, Politics, and 'Fossil Fools' (22/4/2021)","Q+A is back to get more of the answers to your questions from the people who know. Get set for another year of lively debate and surprising, thought-provoking discussions that challenge our thinking on big and complex issues.",Hamish Macdonald and the panel discuss the big issues including Australia's climate policy which will be under the international spotlight as world leaders lay out their plans for action at President Biden's climate summit.,"['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2104H011S00_607e2eb887b52_1280.jpg,"Host Virginia Trioli, David Speers, Stan Grant","['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2021-04-22 21:32:03,No data found,3662
418,Panel Discussion,Would I Lie To You?,Would I Lie To You?,Series 13 Episode 9,"Rob Brydon is back in the host's chair for another season of the award-winning comedy panel show, with Lee Mack and David Mitchell returning as the lightning-quick team captains.","This week the guests joining Lee Mack and David Mitchell are James Acaster, Dani Dyer, Oti Mabuse and Fred Sirieix.","['ABC TV Plus', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2134A009S00_5ee869f85bd10.jpg,Host Rob Brydon,"['abc2', 'uk', 'comedy', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'game-show', 'quiz-show', 'pop-culture']",2022-03-15 20:29:52,G,1721
